,Season,Rank,Player,Pos,Age,G,MP,PTS,AST,TRB,STL,BLK,FG%,eFG%,FT%,PF,WS,WS/48,First,Pts Won,Pts Max,Share,MVP,raptor_offense,raptor_defense,predator_offense,predator_defense
240,2012,1,LeBron James,SF,27,62,37.5,27.1,6.2,7.9,1.9,0.8,0.531,0.554,0.771,1.5,14.5,0.298,85,1074,1210,0.888,1,8.654994478,2.16645854,8.982887611,2.047874052
241,2012,2,Kevin Durant,SF,23,66,38.6,28.0,3.5,8.0,1.3,1.2,0.496,0.547,0.86,2.0,12.2,0.23,24,889,1210,0.735,0,7.085524281,-0.379417306,7.368818941,-0.322904136
242,2012,3,Chris Paul,PG,26,60,36.4,19.8,9.1,3.6,2.5,0.1,0.478,0.522,0.861,2.3,12.7,0.278,6,385,1210,0.318,0,3.102381531,1.253196975,3.54780084,1.919488918
243,2012,4,Kobe Bryant,SG,33,58,38.5,27.9,4.6,5.4,1.2,0.3,0.43,0.462,0.845,1.8,6.2,0.132,2,352,1210,0.291,0,4.929736372,-0.66208769,5.151285303,-0.20856191
244,2012,5,Tony Parker,PG,29,60,32.1,18.3,7.7,2.9,1.0,0.1,0.48,0.488,0.799,1.3,7.1,0.177,4,331,1210,0.2739999999999999,0,2.874391834,1.391229974,3.124409887,1.312562103
245,2012,6,Kevin Love,PF,23,55,39.0,26.0,2.0,13.3,0.9,0.5,0.448,0.497,0.824,2.8,10.0,0.223,0,58,1210,0.048,0,5.148193527,-0.121748892,5.297640155,0.579650198
246,2012,7,Dwight Howard,C,26,54,38.3,20.6,1.9,14.5,1.5,2.1,0.573,0.573,0.491,2.9,7.7,0.179,0,13,1210,0.011,0,-0.298883,4.690059134,0.287981091,4.638162591
247,2012,8,Rajon Rondo,PG,25,53,36.9,11.9,11.7,4.8,1.8,0.1,0.448,0.456,0.597,1.9,4.9,0.121,0,12,1210,0.01,0,4.964001248,1.97883075,4.938707952,2.257902528
248,2012,9,Steve Nash,PG,37,62,31.6,12.5,10.7,3.0,0.6,0.1,0.532,0.581,0.894,0.9,5.9,0.144,0,7,1210,0.006,0,5.021989062,-1.205816978,4.408024782,-1.889583593
249,2012,10,Dwyane Wade,SG,30,49,33.2,22.1,4.6,4.8,1.7,1.3,0.497,0.506,0.791,2.2,7.7,0.227,0,6,1210,0.005,0,3.394941729,2.344086224,3.848085135,2.389765593
250,2012,11,Derrick Rose,PG,23,39,35.3,21.8,7.9,3.4,0.9,0.7,0.435,0.473,0.812,1.3,6.0,0.211,0,5,1210,0.004,0,4.172854584,0.513101003,4.855612501,-0.115313854
251,2012,12T,Dirk Nowitzki,PF,33,62,33.5,21.6,2.2,6.7,0.7,0.5,0.457,0.495,0.896,2.1,7.6,0.175,0,4,1210,0.003,0,2.846017048,-0.411147715,2.613264022,-0.508994015
252,2012,12T,Russell Westbrook,PG,23,66,35.3,23.6,5.5,4.6,1.7,0.3,0.457,0.481,0.823,2.2,7.9,0.163,0,4,1210,0.003,0,5.199626123,-0.229756503,5.799864981,0.250155306
253,2012,14,Tim Duncan,C,35,58,28.2,15.4,2.3,9.0,0.7,1.5,0.492,0.492,0.695,1.7,5.9,0.174,0,3,1210,0.002,0,1.48463358,4.865412341,1.912126594,4.463818628
254,2012,15,Joe Johnson,SG,30,60,35.5,18.8,3.9,3.7,0.8,0.2,0.454,0.521,0.849,1.3,6.4,0.145,0,1,1210,0.001,0,-0.429154099,0.898733179,-0.156730186,1.238758767
255,2013,1,LeBron James,PF,28,76,37.9,26.8,7.3,8.0,1.7,0.9,0.565,0.603,0.753,1.4,19.3,0.322,120,1207,1210,0.998,1,7.582690474,1.196968636,8.14440328,1.249117717
256,2013,2,Kevin Durant,SF,24,81,38.5,28.1,4.6,7.9,1.4,1.3,0.51,0.559,0.905,1.8,18.9,0.291,0,765,1210,0.632,0,5.292387598,1.10916439,5.548912609,0.959515213
257,2013,3,Carmelo Anthony,PF,28,67,37.0,28.7,2.6,6.9,0.8,0.5,0.449,0.502,0.83,3.1,9.5,0.184,1,475,1210,0.3929999999999999,0,-0.495040286,-1.245199437,0.275917102,-0.637938395
258,2013,4,Chris Paul,PG,27,70,33.4,16.9,9.7,3.7,2.4,0.1,0.481,0.526,0.885,2.0,13.9,0.287,0,289,1210,0.239,0,9.867655662,-0.280139744,9.752914956,0.939707344
259,2013,5,Kobe Bryant,SG,34,78,38.6,27.3,6.0,5.6,1.4,0.3,0.463,0.504,0.839,2.2,10.9,0.174,0,184,1210,0.152,0,4.942640271,-0.860711908,4.885836913,-0.567189954
260,2013,6,Tony Parker,PG,30,66,32.9,20.3,7.6,3.0,0.8,0.1,0.522,0.534,0.845,1.4,9.3,0.206,0,86,1210,0.071,0,3.095443174,0.932199441,3.277506786,0.871374428
261,2013,7,Tim Duncan,C,36,69,30.1,17.8,2.7,9.9,0.7,2.7,0.502,0.503,0.817,1.7,8.3,0.191,0,65,1210,0.054,0,0.064813219,4.141090462,0.566695012,3.679889321
262,2013,8,James Harden,SG,23,78,38.3,25.9,5.8,4.9,1.8,0.5,0.438,0.504,0.851,2.3,12.8,0.206,0,33,1210,0.027,0,2.662132098,0.391722409,3.270679592,0.753932754
263,2013,9,Russell Westbrook,PG,24,82,34.9,23.2,7.4,5.2,1.8,0.3,0.438,0.47,0.8,2.3,11.6,0.195,0,9,1210,0.007,0,3.14850806,4.732314619,4.287841869,4.687953904
264,2013,10,Dwyane Wade,SG,31,69,34.7,21.2,5.1,5.0,1.9,0.8,0.521,0.528,0.725,2.0,9.6,0.192,0,5,1210,0.004,0,1.283405322,1.72657377,1.628070373,1.542618369
265,2013,11,Stephen Curry,PG,24,78,38.2,22.9,6.9,4.0,1.6,0.2,0.451,0.549,0.9,2.5,11.2,0.18,0,3,1210,0.002,0,5.760775331,0.504513375,6.291005686,1.110911825
266,2013,12T,Kevin Garnett,C,36,68,29.7,14.8,2.3,7.8,1.1,0.9,0.496,0.498,0.786,2.3,5.6,0.133,0,1,1210,0.001,0,-3.152482775,7.051527966,-3.428540225,6.327356898
267,2013,12T,Marc Gasol,C,28,80,35.0,14.1,4.0,7.8,1.0,1.7,0.494,0.494,0.848,3.2,11.5,0.197,0,1,1210,0.001,0,0.50278744,4.100529318,0.616997321,3.963193794
268,2013,12T,Ty Lawson,PG,25,73,34.4,16.7,6.9,2.7,1.5,0.1,0.461,0.505,0.756,1.8,7.4,0.141,0,1,1210,0.001,0,4.305854798,-1.422171577,4.159389965,-0.662798848
269,2013,12T,David Lee,PF,29,79,36.8,18.5,3.5,11.2,0.8,0.3,0.519,0.519,0.797,3.1,9.1,0.15,0,1,1210,0.001,0,-4.636004693,3.137677773,-4.089059504,1.577556976
270,2013,12T,Joakim Noah,C,27,66,36.8,11.9,4.0,11.1,1.2,2.1,0.481,0.481,0.751,2.8,7.3,0.145,0,1,1210,0.001,0,-1.800817326,1.999573872,-1.64557289,1.905000181
271,2014,1,Kevin Durant,SF,25,81,38.5,32.0,5.5,7.4,1.3,0.7,0.503,0.56,0.873,2.1,19.2,0.295,119,1232,1250,0.986,1,5.100956035,0.476645635,4.351626224,0.432516259
272,2014,2,LeBron James,PF,29,77,37.7,27.1,6.3,6.9,1.6,0.3,0.567,0.61,0.75,1.6,15.9,0.264,6,891,1250,0.713,0,6.88992357,0.823548128,7.575597083,0.682746982
273,2014,3,Blake Griffin,PF,24,80,35.8,24.1,3.9,9.5,1.2,0.6,0.528,0.533,0.715,3.3,12.2,0.205,0,434,1250,0.347,0,3.689014895,0.769263128,4.377860413,1.000413485
274,2014,4,Joakim Noah,C,28,80,35.3,12.6,5.4,11.3,1.2,1.5,0.475,0.475,0.737,3.1,11.2,0.19,0,322,1250,0.258,0,-2.796664787,5.318852069,-1.213514676,4.435792913
275,2014,5,James Harden,SG,24,73,38.0,25.4,6.1,4.7,1.6,0.4,0.456,0.529,0.866,2.4,12.8,0.221,0,85,1250,0.068,0,8.043794468,1.921200716,3.546221114,3.515561036
276,2014,6,Stephen Curry,PG,25,78,36.5,24.0,8.5,4.3,1.6,0.2,0.471,0.566,0.885,2.5,13.4,0.225,0,66,1250,0.053,0,9.203973843,1.160618099,6.850555728,1.599641172
277,2014,7,Chris Paul,PG,28,62,35.0,19.1,10.7,4.3,2.5,0.1,0.467,0.511,0.855,2.5,12.2,0.27,0,45,1250,0.036,0,10.56206473,2.6584793,9.694797108,3.619653087
278,2014,8,Al Jefferson,C,29,73,35.0,21.8,2.1,10.8,0.9,1.1,0.509,0.51,0.69,2.4,7.8,0.146,0,34,1250,0.027,0,-2.625030219,3.270330039,-3.864306252,3.843515843
279,2014,9,Paul George,SF,23,80,36.2,21.7,3.5,6.8,1.9,0.3,0.424,0.49,0.864,2.5,10.8,0.178,0,33,1250,0.026,0,4.230198189,3.356807129,3.294858003,3.523227546
280,2014,10,LaMarcus Aldridge,PF,28,69,36.2,23.2,2.6,11.1,0.9,1.0,0.458,0.459,0.822,2.1,7.5,0.144,0,26,1250,0.021,0,3.124992952,2.891644542,2.415939589,2.88062395
281,2014,11,Kevin Love,PF,25,77,36.3,26.1,4.4,12.5,0.8,0.5,0.457,0.524,0.821,1.8,14.3,0.245,0,25,1250,0.02,0,5.681616554,0.884102594,5.988344167,1.029530669
282,2014,12T,Tim Duncan,C,37,74,29.2,15.1,3.0,9.7,0.6,1.9,0.49,0.49,0.731,1.8,7.4,0.164,0,21,1250,0.017,0,1.810525166,1.946275497,-0.117598086,2.811721905
283,2014,12T,Tony Parker,PG,31,68,29.4,16.7,5.7,2.3,0.5,0.1,0.499,0.513,0.811,1.3,5.9,0.141,0,21,1250,0.017,0,0.619718924,-0.775825801,-1.30074008,-0.287186914
284,2014,14,Dirk Nowitzki,PF,35,80,32.9,21.7,2.7,6.2,0.9,0.6,0.497,0.549,0.899,2.1,10.9,0.199,0,7,1250,0.006,0,-0.671563181,-0.803654948,4.340949635,0.197883904
285,2014,15,Carmelo Anthony,PF,29,77,38.7,27.4,3.1,8.1,1.2,0.7,0.452,0.503,0.848,2.9,10.7,0.172,0,4,1250,0.003,0,4.174904921,-0.390214473,4.665614182,-0.402147248
286,2014,16,Goran Dragic,SG,27,76,35.1,20.3,5.9,3.2,1.4,0.3,0.505,0.561,0.76,2.7,10.3,0.186,0,3,1250,0.002,0,4.826053679,0.191101625,4.465946486,0.681530218
287,2014,17,Mike Conley,PG,26,73,33.5,17.2,6.0,2.9,1.5,0.2,0.45,0.5,0.815,1.9,8.2,0.161,0,1,1250,0.001,0,0.603245289,-1.288628291,-0.364085964,0.435008549
288,2015,1,Stephen Curry,PG,26,80,32.7,23.8,7.7,4.3,2.0,0.2,0.487,0.594,0.914,2.0,15.7,0.288,100,1198,1300,0.922,1,5.713214993,3.025837125,5.347107526,2.556066992
289,2015,2,James Harden,SG,25,81,36.8,27.4,7.0,5.7,1.9,0.7,0.44,0.511,0.868,2.6,16.4,0.265,25,936,1300,0.72,0,7.999180069,-1.564680386,6.279289242,-1.033938151
290,2015,3,LeBron James,SF,30,69,36.1,25.3,7.4,6.0,1.6,0.7,0.488,0.535,0.71,2.0,10.4,0.199,5,552,1300,0.425,0,3.607665742,1.050525575,6.00038707,0.844437355
291,2015,4,Russell Westbrook,PG,26,67,34.4,28.1,8.6,7.3,2.1,0.2,0.426,0.455,0.835,2.7,10.6,0.222,0,352,1300,0.271,0,6.093559789,-0.487868576,6.239868745,-0.201795156
292,2015,5,Anthony Davis,PF,21,68,36.1,24.4,2.2,10.2,1.5,2.9,0.535,0.536,0.805,2.1,14.0,0.274,0,203,1300,0.156,0,-2.851574911,7.21897428,3.360573744,6.74199531
293,2015,6,Chris Paul,PG,29,82,34.8,19.1,10.2,4.6,1.9,0.2,0.485,0.545,0.9,2.5,16.1,0.27,0,124,1300,0.095,0,8.683156963,2.454048243,8.622448736,1.785849096
294,2015,7,LaMarcus Aldridge,PF,29,71,35.4,23.4,1.7,10.2,0.7,1.0,0.466,0.479,0.845,1.8,8.6,0.165,0,6,1300,0.005,0,0.527665053,-1.282007228,1.177542892,-2.461053412
295,2015,8T,Marc Gasol,C,30,81,33.2,17.4,3.8,7.8,0.9,1.6,0.494,0.496,0.795,2.6,10.2,0.182,0,3,1300,0.002,0,0.790523509,5.270215969,2.512831245,5.363802373
296,2015,8T,Blake Griffin,PF,25,67,35.2,21.9,5.3,7.6,0.9,0.5,0.502,0.506,0.728,2.9,9.0,0.183,0,3,1300,0.002,0,3.514118019,3.700731041,4.025656786,3.173215977
297,2015,10T,Tim Duncan,C,38,77,28.9,13.9,3.0,9.1,0.8,2.0,0.512,0.513,0.74,2.1,9.6,0.207,0,1,1300,0.001,0,5.202514017,2.655096235,2.402627896,6.264576819
298,2015,10T,Kawhi Leonard,SF,23,64,31.8,16.5,2.5,7.2,2.3,0.8,0.479,0.52,0.802,2.0,8.6,0.204,0,1,1300,0.001,0,1.393190339,1.408790318,-2.047439761,3.299555407
299,2015,10T,Klay Thompson,SG,24,77,31.9,21.7,2.9,3.2,1.1,0.8,0.463,0.555,0.879,1.6,8.8,0.172,0,1,1300,0.001,0,2.917361098,-1.149998188,2.525628047,-1.302478162
300,2016,1,Stephen Curry,PG,27,79,34.2,30.1,6.7,5.4,2.1,0.2,0.504,0.63,0.908,2.0,17.9,0.318,131,1310,1310,1.0,1,7.233372996,-0.985195143,5.480702255,0.115619902
301,2016,2,Kawhi Leonard,SF,24,72,33.1,21.2,2.6,6.8,1.8,1.0,0.506,0.565,0.874,1.8,13.7,0.277,0,634,1310,0.484,0,6.030351461,2.190845032,3.337059106,4.659681202
302,2016,3,LeBron James,SF,31,76,35.6,25.3,6.8,7.4,1.4,0.6,0.52,0.551,0.731,1.9,13.6,0.242,0,631,1310,0.482,0,5.471713582,5.083206793,7.235016368,4.919773948
303,2016,4,Russell Westbrook,PG,27,80,34.4,23.5,10.4,7.8,2.0,0.3,0.454,0.489,0.812,2.5,14.0,0.245,0,486,1310,0.371,0,7.560176212,-0.176729144,10.16590807,1.198728353
304,2016,5,Kevin Durant,SF,27,72,35.8,28.2,5.0,8.2,1.0,1.2,0.505,0.573,0.898,1.9,14.5,0.27,0,147,1310,0.1119999999999999,0,2.762822974,-0.097776357,6.087921499,-0.154366868
305,2016,6,Chris Paul,PG,30,74,32.7,19.5,10.0,4.2,2.1,0.2,0.462,0.517,0.896,2.5,12.7,0.253,0,107,1310,0.082,0,12.1137021,2.282592641,4.243930289,3.514971417
306,2016,7,Draymond Green,PF,25,81,34.7,14.0,7.4,9.5,1.5,1.4,0.49,0.551,0.696,3.0,11.1,0.19,0,50,1310,0.038,0,3.208355875,6.117701766,2.280836918,7.885406303
307,2016,8,Damian Lillard,PG,25,75,35.7,25.1,6.8,4.0,0.9,0.4,0.419,0.497,0.892,2.2,9.2,0.165,0,26,1310,0.02,0,4.168010916,-2.782165319,5.379347057,-1.839667196
308,2016,9,James Harden,SG,26,82,38.1,29.0,7.5,6.1,1.7,0.6,0.439,0.512,0.86,2.8,13.3,0.204,0,9,1310,0.007,0,3.996360351,-2.209314088,2.905219958,0.534004121
309,2016,10,Kyle Lowry,PG,29,77,37.0,21.2,6.4,4.7,2.1,0.4,0.427,0.516,0.811,2.7,11.6,0.196,0,6,1310,0.005,0,4.561117927,1.10575058,4.846198595,1.495431168
310,2017,1,Russell Westbrook,PG,28,81,34.6,31.6,10.4,10.7,1.6,0.4,0.425,0.476,0.845,2.3,13.1,0.224,69,888,1010,0.879,1,7.612636312,3.75589015,6.179534851,3.720015059
311,2017,2,James Harden,PG,27,81,36.4,29.1,11.2,8.1,1.5,0.5,0.44,0.525,0.847,2.7,15.0,0.245,22,753,1010,0.746,0,3.012885744,4.093092384,4.787036343,3.744260904
312,2017,3,Kawhi Leonard,SF,25,74,33.4,25.5,3.5,5.8,1.8,0.7,0.485,0.541,0.88,1.6,13.6,0.264,9,500,1010,0.495,0,11.55531492,3.736850314,10.39817073,3.696566809
313,2017,4,LeBron James,SF,32,74,37.8,26.4,8.7,8.6,1.2,0.6,0.548,0.594,0.674,1.8,12.9,0.221,1,333,1010,0.33,0,9.45240846,2.829522124,9.991900151,3.431383643
314,2017,5,Isaiah Thomas,PG,27,76,33.8,28.9,5.9,2.7,0.9,0.2,0.463,0.546,0.909,2.2,12.5,0.234,0,81,1010,0.08,0,3.280009475,-1.604897065,2.590292061,-2.31056448
315,2017,6,Stephen Curry,PG,28,79,33.4,25.3,6.6,4.5,1.8,0.2,0.468,0.58,0.898,2.3,12.6,0.229,0,52,1010,0.051,0,12.20103463,0.378055481,11.63803352,0.742001761
316,2017,7T,Giannis Antetokounmpo,SF,22,80,35.6,22.9,5.4,8.8,1.6,1.9,0.521,0.541,0.77,3.1,12.4,0.21,0,7,1010,0.007,0,3.526132619,3.544985742,0.429772766,4.07751115
317,2017,7T,John Wall,PG,26,78,36.4,23.1,10.7,4.2,2.0,0.6,0.451,0.482,0.801,1.9,8.8,0.149,0,7,1010,0.007,0,5.427922102,-5.075238312,4.474937694,-5.479153613
318,2017,9T,Anthony Davis,C,23,75,36.1,28.0,2.1,11.8,1.3,2.2,0.505,0.518,0.802,2.2,11.0,0.195,0,2,1010,0.002,0,0.581632221,4.449178164,0.996587349,3.822936391
319,2017,9T,Kevin Durant,PF,28,62,33.4,25.1,4.8,8.3,1.1,1.6,0.537,0.594,0.875,1.9,12.0,0.278,0,2,1010,0.002,0,8.949808113,-1.035271113,8.886734585,-0.739973297
320,2017,11,DeMar DeRozan,SG,27,74,35.4,27.3,3.9,5.2,1.1,0.2,0.467,0.477,0.842,1.8,9.0,0.166,0,1,1010,0.001,0,-0.820729468,-1.004911168,-3.754960268,-0.672063064
321,2018,1,James Harden,SG,28,72,35.4,30.4,8.8,5.4,1.8,0.7,0.449,0.541,0.858,2.3,15.4,0.289,86,965,1010,0.955,1,7.167760337,2.01291327,7.430627101,3.869322526
322,2018,2,LeBron James,PF,33,82,36.9,27.5,9.1,8.6,1.4,0.9,0.542,0.59,0.731,1.7,14.0,0.221,15,738,1010,0.731,0,9.179821312,-1.55652757,9.593218562,-1.906694673
323,2018,3,Anthony Davis,PF,24,75,36.4,28.1,2.3,11.1,1.5,2.6,0.534,0.552,0.828,2.1,13.7,0.241,0,445,1010,0.441,0,-0.791646455,5.285749599,1.864793028,6.132713198
324,2018,4,Damian Lillard,PG,27,73,36.6,26.9,6.6,4.5,1.1,0.4,0.439,0.519,0.916,1.6,12.6,0.227,0,207,1010,0.205,0,-1.635597319,-6.412355202,-0.895160895,-6.247369328
325,2018,5,Russell Westbrook,PG,29,80,36.4,25.4,10.3,10.1,1.8,0.3,0.449,0.477,0.737,2.5,10.1,0.166,0,76,1010,0.075,0,-2.224039465,-1.976024582,2.912268179,-2.262889127
326,2018,6,Giannis Antetokounmpo,PF,23,75,36.7,26.9,4.8,10.0,1.5,1.4,0.529,0.545,0.76,3.1,11.9,0.207,0,75,1010,0.074,0,4.671863552,0.082586234,7.142995441,-0.874950872
327,2018,7,Kevin Durant,SF,29,68,34.2,26.4,5.4,6.8,0.7,1.8,0.516,0.586,0.889,2.0,10.4,0.215,0,66,1010,0.065,0,6.93692076,1.095196588,6.960358973,0.679748321
328,2018,8,DeMar DeRozan,SG,28,80,33.9,23.0,5.2,3.9,1.1,0.3,0.456,0.488,0.825,1.9,9.6,0.17,0,32,1010,0.032,0,-0.317887867,-6.133955026,-3.077053906,-6.021334888
329,2018,9,LaMarcus Aldridge,C,32,75,33.5,23.1,2.0,8.5,0.6,1.2,0.51,0.52,0.837,2.1,10.9,0.209,0,6,1010,0.006,0,2.303155434,0.265826789,2.228485865,0.038569156
330,2018,10T,Jimmy Butler,SG,28,59,36.7,22.2,4.9,5.3,2.0,0.4,0.474,0.512,0.854,1.3,8.9,0.198,0,5,1010,0.005,0,7.286401323,3.967390509,5.820561558,4.332382473
331,2018,10T,Stephen Curry,PG,29,51,32.0,26.4,6.1,5.1,1.6,0.2,0.495,0.618,0.921,2.2,9.1,0.267,0,5,1010,0.005,0,4.549631445,3.102968969,4.587357195,3.871742972
332,2018,12,Joel Embiid,C,23,63,30.3,22.9,3.2,11.0,0.6,1.8,0.483,0.514,0.769,3.3,6.2,0.155,0,4,1010,0.004,0,-0.637857854,7.480920374,3.515518548,4.727697321
333,2018,13,Victor Oladipo,SG,25,75,34.0,23.1,4.3,5.2,2.4,0.8,0.477,0.537,0.799,2.3,8.2,0.155,0,2,1010,0.002,0,4.530646697,9.85808943,0.810835935,9.521872634
334,2019,1,Giannis Antetokounmpo,PF,24,72,32.8,27.7,5.9,12.5,1.3,1.5,0.578,0.599,0.729,3.2,14.4,0.292,78,941,1010,0.932,1,2.449745603,4.612899194,4.489336442,4.141307529
335,2019,2,James Harden,PG,29,78,36.8,36.1,7.5,6.6,2.0,0.7,0.442,0.541,0.879,3.1,15.2,0.254,23,776,1010,0.768,0,7.885547002,1.336647136,11.08266513,3.011379871
336,2019,3,Paul George,SF,28,77,36.9,28.0,4.1,8.2,2.2,0.4,0.438,0.529,0.839,2.8,11.9,0.201,0,356,1010,0.352,0,5.580623808,10.18931174,1.109721399,10.18313863
337,2019,4,Nikola Jokic,C,23,80,31.3,20.1,7.3,10.8,1.4,0.7,0.511,0.545,0.821,2.9,11.8,0.226,0,212,1010,0.21,0,8.147190395,6.929839055,4.970388184,6.595480232
338,2019,5,Stephen Curry,PG,30,69,33.8,27.3,5.2,5.3,1.3,0.4,0.472,0.604,0.916,2.4,9.7,0.199,0,175,1010,0.173,0,7.586490854,-0.859969932,6.882926378,-0.025825714
339,2019,6,Damian Lillard,PG,28,80,35.5,25.8,6.9,4.6,1.1,0.4,0.444,0.522,0.912,1.9,12.1,0.205,0,69,1010,0.068,0,4.509773288,-2.471215905,4.975563917,-1.823961893
340,2019,7,Joel Embiid,C,24,64,33.7,27.5,3.7,13.6,0.7,1.9,0.484,0.517,0.804,3.3,8.7,0.194,0,49,1010,0.049,0,3.080413958,13.32604053,3.88931484,10.77587947
341,2019,8,Kevin Durant,SF,30,78,34.6,26.0,5.9,6.4,0.7,1.1,0.521,0.571,0.885,2.0,11.5,0.204,0,25,1010,0.025,0,6.79045928,-0.035327758,4.990915873,-0.346569494
342,2019,9,Kawhi Leonard,SF,27,60,34.0,26.6,3.3,7.3,1.8,0.4,0.496,0.546,0.854,1.5,9.5,0.224,0,13,1010,0.013,0,7.980569587,1.427303161,8.518515427,2.269252196
343,2019,10,Russell Westbrook,PG,30,73,36.0,22.9,10.7,11.1,1.9,0.5,0.428,0.468,0.656,3.4,6.8,0.124,0,8,1010,0.008,0,0.345496373,-11.84413612,-3.015480246,-10.49991088
344,2019,11T,Rudy Gobert,C,26,81,31.8,15.9,2.0,12.9,0.8,2.3,0.669,0.669,0.636,2.9,14.4,0.268,0,1,1010,0.001,0,-2.08607163,-1.094174239,-4.053416701,-0.122583526
345,2019,11T,LeBron James,SF,34,55,35.2,27.4,8.3,8.5,1.3,0.6,0.51,0.56,0.665,1.7,7.2,0.179,0,1,1010,0.001,0,5.413270187,0.164745304,4.408912545,-0.104033404
346,2020,1,Giannis Antetokounmpo,PF,25,63,30.4,29.5,5.6,13.6,1.0,1.0,0.553,0.589,0.633,3.1,11.1,0.279,85,962,1010,0.952,1,4.437712242,0.348085195,1.205823234,-0.857329641
347,2020,2,LeBron James,PG,35,67,34.6,25.3,10.2,7.8,1.2,0.5,0.493,0.55,0.693,1.8,9.8,0.204,16,753,1010,0.746,0,7.071939568,3.185815329,3.133751283,3.468542079
348,2020,3,James Harden,SG,30,68,36.5,34.3,7.5,6.6,1.8,0.9,0.444,0.543,0.865,3.3,13.1,0.254,0,367,1010,0.363,0,7.003389946,3.560710394,5.737836881,5.282383742
349,2020,4,Luka Doncic,PG,20,61,33.6,28.8,8.8,9.4,1.0,0.2,0.463,0.531,0.758,2.5,8.8,0.207,0,200,1010,0.198,0,4.849688912,-1.372219886,4.581433331,-1.229366464
350,2020,5,Kawhi Leonard,SF,28,57,32.4,27.1,4.9,7.1,1.8,0.6,0.47,0.524,0.886,2.0,8.7,0.226,0,168,1010,0.166,0,6.065476169,3.15661752,1.62156289,5.23683588
351,2020,6,Anthony Davis,PF,26,62,34.4,26.1,3.2,9.3,1.5,2.3,0.503,0.536,0.846,2.5,11.1,0.25,0,82,1010,0.081,0,6.364603939,6.116423017,2.611385144,6.692487728
352,2020,7,Chris Paul,PG,34,70,31.5,17.6,6.7,5.0,1.6,0.2,0.489,0.552,0.907,2.3,8.9,0.193,0,26,1010,0.026,0,1.688650998,-5.723074591,-1.258838352,-5.318376572
353,2020,8,Damian Lillard,PG,29,66,37.5,30.0,8.0,4.3,1.1,0.3,0.463,0.563,0.888,1.7,11.6,0.225,0,23,1010,0.023,0,0.021971983,2.193539374,2.028728125,-0.148032213
354,2020,9,Nikola Jokic,C,24,73,32.0,19.9,7.0,9.7,1.2,0.6,0.528,0.565,0.817,3.0,9.8,0.202,0,18,1010,0.018,0,5.433559237,-0.621430731,5.829308309,0.739335576
355,2020,10,Pascal Siakam,PF,25,60,35.2,22.9,3.5,7.3,1.0,0.9,0.453,0.512,0.792,2.8,5.4,0.123,0,17,1010,0.017,0,-2.980582815,0.691430696,-1.028991031,0.888975656
356,2020,11,Jimmy Butler,SF,30,58,33.8,19.9,6.0,6.7,1.8,0.6,0.455,0.474,0.834,1.4,9.0,0.221,0,9,1010,0.009,0,4.076797931,0.277862731,6.925138248,0.498397687
357,2020,12,Jayson Tatum,PF,21,66,34.3,23.4,3.0,7.0,1.4,0.9,0.45,0.527,0.812,2.1,6.9,0.146,0,1,1010,0.001,0,3.557567874,3.014390101,4.405292306,2.371921432
358,2021,1,Nikola Jokic,C,25,72,34.6,26.4,8.3,10.8,1.3,0.7,0.566,0.602,0.868,2.7,15.6,0.301,91,971,1010,0.961,1,5.932321628,1.100146791,3.881030702,1.354001818
359,2021,2,Joel Embiid,C,26,51,31.1,28.5,2.8,10.6,1.0,1.4,0.513,0.545,0.859,2.4,8.8,0.266,1,586,1010,0.58,0,3.675290622,5.775936338,1.766478981,5.211762227
360,2021,3,Stephen Curry,PG,32,63,34.2,32.0,5.8,5.5,1.2,0.1,0.482,0.605,0.916,1.9,9.0,0.201,5,453,1010,0.449,0,8.738701024,-1.939049899,8.087151888,-1.656422151
361,2021,4,Giannis Antetokounmpo,PF,26,61,33.0,28.1,5.9,11.0,1.2,1.2,0.569,0.6,0.685,2.8,10.2,0.244,1,348,1010,0.345,0,3.343624325,3.236280509,2.910820442,3.865650862
362,2021,5,Chris Paul,PG,35,70,31.4,16.4,8.9,4.5,1.4,0.3,0.499,0.557,0.934,2.4,9.2,0.201,2,139,1010,0.138,0,5.070250703,-1.955907437,4.87718282,-2.009793742
363,2021,6,Luka Doncic,PG,21,66,34.3,27.7,8.6,8.0,1.0,0.5,0.479,0.55,0.73,2.3,7.7,0.163,0,42,1010,0.042,0,9.343924442,1.978443328,10.28869278,1.578838775
364,2021,7,Damian Lillard,PG,30,67,35.8,28.8,7.5,4.2,0.9,0.3,0.451,0.554,0.928,1.5,10.4,0.209,0,38,1010,0.038,0,16.32935049,5.258404404,12.51502571,3.903481464
365,2021,8,Julius Randle,PF,26,71,37.6,24.1,6.0,10.2,0.9,0.3,0.456,0.516,0.811,3.2,7.8,0.14,0,20,1010,0.02,0,-6.952185814,0.315181441,-7.24794533,-0.803197954
366,2021,9,Derrick Rose,PG,32,50,25.6,14.7,4.2,2.6,1.0,0.4,0.47,0.511,0.866,1.1,3.1,0.118,1,10,1010,0.01,0,1.08953484,-3.394558008,-1.485261051,-2.213385037
367,2021,10,Rudy Gobert,C,28,71,30.8,14.3,1.3,13.5,0.6,2.7,0.675,0.675,0.623,2.3,11.3,0.248,0,8,1010,0.008,0,0.997255457,3.677359348,0.271344875,4.007217743
